637527	A Seleção de Fundos + Curso inédito sobre fundos	a-selecao-de-fundos-curso-inedito-sobre-fundos		active		always	2020-07-10T10:36:53.000-03:00	2020-07-10T10:36:53.000-03:00	{'id': 13514556, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-07-10T10:36:53.000-03:00'}	{}
639641	O Melhor da Renda Fixa + O Melhor da Bolsa	o-melhor-da-renda-fixa-o-melhor-da-bolsa		active		always	2020-07-13T16:37:16.000-03:00	2020-07-13T16:37:16.000-03:00	{'id': 13562972, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-07-13T16:37:16.000-03:00'}	{}
639763	Você, Investidor Global + Renda Fixa	voce-investidor-global-renda-fixa		active		always	2020-07-13T18:06:48.000-03:00	2020-07-13T18:06:48.000-03:00	{'id': 13564346, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-07-13T18:06:48.000-03:00'}	{}
639792	Você, Investidor Global + O Melhor da Bolsa	voce-investidor-global-o-melhor-da-bolsa		active		always	2020-07-13T18:32:02.000-03:00	2020-07-13T18:32:02.000-03:00	{'id': 13564695, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-07-13T18:32:02.000-03:00'}	{}
646502	O Melhor da Renda Fixa + Você, Investidor Global	o-melhor-da-renda-fixa-voce-investidor-global		active		always	2020-07-24T17:14:12.000-03:00	2020-07-24T17:14:12.000-03:00	{'id': 13779667, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-07-24T17:14:12.000-03:00'}	{}
646559	A Seleção de Fundos + O Melhor da Bolsa.	a-selecao-de-fundos-o-melhor-da-bolsa		active		always	2020-07-24T18:18:04.000-03:00	2020-07-24T18:18:04.000-03:00	{'id': 13780627, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-07-24T18:18:04.000-03:00'}	{}
646993	Você, Investidor Global + O Melhor da Renda Fixa	voce-investidor-global-o-melhor-da-renda-fixa		active		always	2020-07-26T08:41:27.000-03:00	2020-07-26T08:41:27.000-03:00	{'id': 13796784, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-07-26T08:41:27.000-03:00'}	{}
658893	Combo Relâmpago: A Seleção de Fundos + Você, Investidor Global	combo-relampago-a-selecao-de-fundos-voce-investidor-global		active		always	2020-08-12T23:45:19.000-03:00	2020-08-12T23:45:19.000-03:00	{'id': 14081348, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-08-12T23:45:19.000-03:00'}	{}
665158	HIIT2			active		always	2020-08-21T11:56:14.000-03:00	2020-08-21T11:56:14.000-03:00	{'id': 14201624, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-08-21T11:56:14.000-03:00'}	{}
665168	HIIT 2.0	hiit-2-0		active		always	2020-08-21T12:12:31.000-03:00	2020-08-21T12:12:31.000-03:00	{'id': 14201830, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-08-21T12:12:31.000-03:00'}	{}
666087	HIIT 2.0 - Programa Completo	hiit-2-0-programa-completo		active		always	2020-08-23T12:56:19.000-03:00	2020-08-23T12:56:19.000-03:00	{'id': 14224601, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-08-23T12:56:19.000-03:00'}	{}
668301	A Seleção de Fundos + Curso O Método das Caixas	a-selecao-de-fundos-curso-o-metodo-das-caixas		active		always	2020-08-27T09:46:06.000-03:00	2020-08-27T09:46:06.000-03:00	{'id': 14282187, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-08-27T09:46:06.000-03:00'}	{}
675818	A Seleção de Fundos + Bônus Exclusivos	a-selecao-de-fundos-bonus-exclusivos		active		always	2020-09-14T10:30:29.000-03:00	2020-09-14T10:30:29.000-03:00	{'id': 14584777, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-14T10:30:29.000-03:00'}	{}
680312	A Seleção de Fundos + Curso O Método das Caixas	b26aa94d-4348-4bd5-ac09-dfeda0ec3c84		active		always	2020-09-23T16:52:02.000-03:00	2020-09-23T16:52:02.000-03:00	{'id': 14721596, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-23T16:52:02.000-03:00'}	{}
680327	Você, Investidor Global + O Melhor da Bolsa	8d03d803-41a0-44e5-8496-db554eac83a6		active		always	2020-09-23T17:10:50.000-03:00	2020-09-23T17:10:50.000-03:00	{'id': 14721846, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-23T17:10:50.000-03:00'}	{}
681889	O Melhor da Renda Fixa	1a06c657-44e2-4139-8c4a-f3931a289c5d		active		always	2020-09-25T08:55:00.000-03:00	2020-09-25T08:55:00.000-03:00	{'id': 14739174, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-25T08:55:00.000-03:00'}	{}
681895	Você Investidor Global	37e7d1e0-4f24-489d-ade9-6aabbc669b35		active		always	2020-09-25T08:59:09.000-03:00	2020-09-25T08:59:09.000-03:00	{'id': 14739215, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-25T08:59:09.000-03:00'}	{}
681917	O Melhor da Bolsa	87ea8212-5d4b-4ee1-9e52-918b8053f1a5		active		always	2020-09-25T09:36:00.000-03:00	2020-09-25T09:36:00.000-03:00	{'id': 14739704, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-25T09:36:00.000-03:00'}	{}
682498	Você, Investidor Global + O Melhor da Bolsa - Mensal	ce4bf839-690b-40b4-ba80-8408d267f939		active		always	2020-09-26T03:11:35.000-03:00	2020-09-26T03:11:35.000-03:00	{'id': 14751805, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-26T03:11:35.000-03:00'}	{}
685035	Você Investidor Global + O Método das Caixas	5852bcf8-b2b6-48e9-92ef-abaf3b0b01c4		active		always	2020-09-27T22:31:07.000-03:00	2020-09-27T22:31:07.000-03:00	{'id': 14776567, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-27T22:31:07.000-03:00'}	{}
685036	Você Investidor Global + O Método das Caixas + Telegram Exclusivo	0cdd74e6-0e04-4e83-9bdc-6ea99adf8ed9		active		always	2020-09-27T22:34:03.000-03:00	2020-09-27T22:34:03.000-03:00	{'id': 14776622, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-27T22:34:03.000-03:00'}	{}
685939	Alpha	54973400-1b7b-4d7c-98bf-92d48a4c92ad		active		always	2020-09-29T13:15:37.000-03:00	2020-09-29T13:15:37.000-03:00	{'id': 14813102, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-29T13:15:37.000-03:00'}	{}
685942	A Seleção de Fundos + Curso O Método das Caixas - Especial Aniversário	89d45bcc-268e-44b4-b2b5-a58deb8efbe8		active		always	2020-09-29T13:31:07.000-03:00	2020-09-29T13:31:07.000-03:00	{'id': 14813782, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-29T13:31:07.000-03:00'}	{}
685945	O Melhor da Renda Fixa - Especial Aniversário	681ba47d-2955-4b39-a0da-a49aae5754c5		active		always	2020-09-29T13:38:06.000-03:00	2020-09-29T13:38:06.000-03:00	{'id': 14814065, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-29T13:38:06.000-03:00'}	{}
685947	O Melhor da Bolsa - Especial Aniversário	3015ac63-28ef-434c-bad5-e4328fee64f4		active		always	2020-09-29T13:38:15.000-03:00	2020-09-29T13:38:15.000-03:00	{'id': 14814073, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-09-29T13:38:15.000-03:00'}	{}
722046	O Melhor da Bolsa - 50% desconto	0859d5df-3397-49c1-88a0-945b60f5af5f		active		always	2020-12-08T21:56:10.000-03:00	2020-12-08T21:56:10.000-03:00	{'id': 15950199, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-08T21:56:10.000-03:00'}	{}
722047	Você Investidor Global - 50% desconto	436d93cd-526b-4623-b0d7-f553c428fcf5		active		always	2020-12-08T21:56:47.000-03:00	2020-12-08T21:56:47.000-03:00	{'id': 15950205, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-08T21:56:47.000-03:00'}	{}
722048	A Seleção de Fundos + Curso O Método das Caixas - 50% desconto	749af3b2-c2a4-440e-bb88-8ddaf8412f5d		active		always	2020-12-08T22:01:39.000-03:00	2020-12-08T22:01:39.000-03:00	{'id': 15950243, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-08T22:01:39.000-03:00'}	{}
722052	O Melhor da Renda Fixa - 50% desconto	7a330aa4-9cc4-42f8-b366-2f6dbf9b31ac		active		always	2020-12-08T22:22:11.000-03:00	2020-12-08T22:22:11.000-03:00	{'id': 15950419, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-08T22:22:11.000-03:00'}	{}
727207	A Seleção de Fundos + Curso O Método das Caixas - 1 ano	eedf77fb-2f0b-41a2-b19c-ec9bfc626c56		active		always	2020-12-19T18:24:14.000-03:00	2020-12-19T18:24:14.000-03:00	{'id': 16091636, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-19T18:24:14.000-03:00'}	{}
727471	Small Caps - 50% Desconto	ceb6cbc4-d920-4f79-bf63-970ee935993c		active		always	2020-12-21T09:24:32.000-03:00	2020-12-21T09:24:32.000-03:00	{'id': 16120417, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-21T09:24:32.000-03:00'}	{}
728561	Livro Conversas com Gestores de Ações Brasileiros	2393f1e9-efbb-49ec-8203-cca01afb9bac		active		always	2020-12-22T22:16:29.000-03:00	2020-12-22T22:16:29.000-03:00	{'id': 16146476, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-22T22:16:29.000-03:00'}	{}
728872	Livro Conversas com Gestores de Ações Brasileiros - O Melhor da Bolsa	12c9718a-4baf-4eff-97d3-34b68d8a7c69		active		always	2020-12-23T15:46:42.000-03:00	2020-12-23T15:46:42.000-03:00	{'id': 16156779, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2020-12-23T15:46:42.000-03:00'}	{}
736988	O Melhor da Bolsa - OMB07	ed006654-1434-4992-b7fb-95282641b069		active		always	2021-01-13T09:24:06.000-03:00	2021-01-13T09:24:07.000-03:00	{'id': 16516302, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-13T09:24:07.000-03:00'}	{}
741113	Small Caps - 25% Desconto	d790c62a-a001-4fbd-9ffe-7210d9851b2d		active		always	2021-01-19T15:58:12.000-03:00	2021-01-19T15:58:12.000-03:00	{'id': 16615740, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-19T15:58:12.000-03:00'}	{}
741840	O Melhor da Renda Fixa - 25% Desconto	93b294aa-5cb2-4d87-aaa2-e854b8cd19e2		active		always	2021-01-20T19:03:47.000-03:00	2021-01-20T19:03:47.000-03:00	{'id': 16637208, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-20T19:03:47.000-03:00'}	{}
742189	Renda Total - 25% Desconto	5bff68f3-1c0f-4d8d-8cd1-0fa8a0fafec8		active		always	2021-01-21T14:16:02.000-03:00	2021-01-21T14:16:02.000-03:00	{'id': 16647005, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-21T14:16:02.000-03:00'}	{}
742675	Renda Total - 25% Desconto.	0f5189a5-ed7e-499a-b22e-a278b7451e91		active		always	2021-01-22T10:25:53.000-03:00	2021-01-22T10:25:53.000-03:00	{'id': 16658206, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-22T10:25:53.000-03:00'}	{}
743111	Investindo em 30	4edcd057-3776-47bd-854b-270c224cdb6c		active		always	2021-01-22T20:38:29.000-03:00	2021-01-22T20:38:29.000-03:00	{'id': 16666362, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-22T20:38:29.000-03:00'}	{}
743412	Investindo em 30.	666be1d3-122e-4f93-95c4-a9e8eb98e62b		active		always	2021-01-24T13:44:41.000-03:00	2021-01-24T13:44:41.000-03:00	{'id': 16682672, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-24T13:44:41.000-03:00'}	{}
743461	A Seleção de fundos, por Luciana Seabra - Mensal VIP	beaee62e-45f0-4b6b-8a45-3e95d62907ce		active		always	2021-01-24T21:54:49.000-03:00	2021-01-24T21:54:49.000-03:00	{'id': 16691147, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-01-24T21:54:49.000-03:00'}	{}
747631	O Melhor da Bolsa - OMB08	00bad7aa-9835-4e88-8788-19afbdbacd1e		active		always	2021-02-02T17:22:30.000-03:00	2021-02-02T17:22:30.000-03:00	{'id': 16848643, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-02T17:22:30.000-03:00'}	{}
754905	A Seleção de Fundos + Curso O Método das Caixas - Trial 12 meses Onboarding	a0e1e967-a198-43c9-9776-a45d4d001193		active		always	2021-02-18T13:37:46.000-03:00	2021-02-18T13:37:46.000-03:00	{'id': 17098063, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-18T13:37:46.000-03:00'}	{}
754909	Você Investidor Global - Trial 12 meses Onboarding	3d7f79ae-7b8c-473e-8197-7c6661b71755		active		always	2021-02-18T13:41:57.000-03:00	2021-02-18T13:41:57.000-03:00	{'id': 17098153, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-18T13:41:57.000-03:00'}	{}
760207	O Melhor da Bolsa - Trial 12 meses Onboarding	2068a8a2-ad9e-46fd-a38f-34bd640f1a8c		active		always	2021-02-22T10:04:20.000-03:00	2021-02-22T10:04:20.000-03:00	{'id': 17161456, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-22T10:04:20.000-03:00'}	{}
760245	O Melhor da Renda Fixa - Trial 12 meses Onboarding	dc091e52-7152-4efb-861b-db7c6345d448		active		always	2021-02-22T10:56:58.000-03:00	2021-02-22T10:56:58.000-03:00	{'id': 17162360, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-22T10:56:58.000-03:00'}	{}
760532	Small Caps - MNB03	0054f465-4b76-43e1-9f99-dc76ae540681		active		always	2021-02-22T17:39:17.000-03:00	2021-02-22T17:39:17.000-03:00	{'id': 17168729, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-22T17:39:17.000-03:00'}	{}
762212	Small Caps - MNB03.	662f305f-2205-42d5-a334-5e2820cffe9f		active		always	2021-02-25T15:44:16.000-03:00	2021-02-25T15:44:16.000-03:00	{'id': 17214260, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-25T15:44:16.000-03:00'}	{}
762863	O Melhor da Bolsa - Especial	b23ed9f0-e7a0-4fe7-b020-6e553d0fed12		active		always	2021-02-26T15:55:15.000-03:00	2021-02-26T15:55:15.000-03:00	{'id': 17240574, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-02-26T15:55:15.000-03:00'}	{}
782641	O Melhor da Bolsa - OMB06	e62d21a6-58ce-4996-a7e6-e9ad4ce6d42d		active		always	2021-03-09T11:23:13.000-03:00	2021-03-09T11:23:13.000-03:00	{'id': 17466603, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-03-09T11:23:13.000-03:00'}	{}
788696	O Melhor da Renda Fixa - NRF05	0507f4a3-0673-40e7-925f-aae2bc07ba2e		active		always	2021-03-12T16:11:27.000-03:00	2021-03-12T16:11:27.000-03:00	{'id': 17526377, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-03-12T16:11:27.000-03:00'}	{}
793167	O Melhor da Bolsa - Trial 12 meses Onboarding.	fce39de8-264d-4b86-90d8-83a94360c604		active		always	2021-03-16T19:16:52.000-03:00	2021-03-16T19:16:52.000-03:00	{'id': 17602794, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-03-16T19:16:52.000-03:00'}	{}
797349	O Melhor da Renda Fixa - Trial 12 meses Onboarding.	c5c3d609-27e0-4c5b-a84d-add1d67ecf0d		active		always	2021-03-26T08:20:17.000-03:00	2021-03-26T08:20:17.000-03:00	{'id': 17752722, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-03-26T08:20:17.000-03:00'}	{}
797353	A Seleção de Fundos + Curso O Método das Caixas - Trial 12 meses Onboarding.	609ffc65-de68-4326-8341-2fd99c927ead		active		always	2021-03-26T08:22:33.000-03:00	2021-03-26T08:22:33.000-03:00	{'id': 17752758, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-03-26T08:22:33.000-03:00'}	{}
797354	Você Investidor Global - Trial 12 meses Onboarding.	87bc8beb-c75f-4c12-9a57-552c44f7f3f6		active		always	2021-03-26T08:23:04.000-03:00	2021-03-26T08:23:04.000-03:00	{'id': 17752766, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-03-26T08:23:04.000-03:00'}	{}
798486	HIIT 3.0 Carteira	865d8f15-672b-480f-9bde-160580d68e94		active		always	2021-03-29T16:01:51.000-03:00	2021-03-29T16:01:51.000-03:00	{'id': 17818002, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-03-29T16:01:51.000-03:00'}	{}
800405	Combo Especial - A Seleção de Fundos + O Melhor da Bolsa + O Melhor da  Renda Fixa + Você, Investidor Global	8742941e-66f2-493b-a570-543db27b6677		active		always	2021-04-02T14:08:41.000-03:00	2021-04-02T14:08:41.000-03:00	{'id': 17882346, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-02T14:08:41.000-03:00'}	{}
800795	Combo Especial - O Melhor da Bolsa + O Melhor da  Renda Fixa + Você, Investidor Global	40ecb8d0-2d96-4edd-b956-e42c3032bea5		active		always	2021-04-05T10:52:07.000-03:00	2021-04-05T10:52:07.000-03:00	{'id': 17932798, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-05T10:52:07.000-03:00'}	{}
800981	A Seleção de Fundos + Curso O Método das Caixas - HIIT 3.0	c1bd5c78-19b6-463b-a530-9f08c5d990c9		active		always	2021-04-05T15:28:10.000-03:00	2021-04-05T15:28:10.000-03:00	{'id': 17938805, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-05T15:28:10.000-03:00'}	{}
800982	O Melhor da Bolsa - HIIT 3.0	a67ccf92-be10-4fc0-ba3d-a5d0b494f271		active		always	2021-04-05T15:28:12.000-03:00	2021-04-05T15:28:12.000-03:00	{'id': 17938807, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-05T15:28:12.000-03:00'}	{}
801059	Você Investidor Global - HIIT 3.0	0f9d617b-6b84-4e43-8998-880ea4db73f2		active		always	2021-04-05T16:35:41.000-03:00	2021-04-05T16:35:41.000-03:00	{'id': 17941106, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-05T16:35:41.000-03:00'}	{}
801060	Combo Especial - A Seleção de Fundos + O Melhor da  Renda Fixa + Você, Investidor Global	e63128cc-e163-45dc-b16c-f74efeec19a9		active		always	2021-04-05T16:36:19.000-03:00	2021-04-05T16:36:19.000-03:00	{'id': 17941132, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-05T16:36:19.000-03:00'}	{}
801091	O Melhor da Renda Fixa - HIIT 3.0	597336da-aa80-4b67-be70-6ee1f875fdb6		active		always	2021-04-05T17:01:25.000-03:00	2021-04-05T17:01:25.000-03:00	{'id': 17941717, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-05T17:01:25.000-03:00'}	{}
805281	O Melhor da Bolsa - 25% desconto	22f0c482-e3c6-4803-b697-c8595367d1cf		active		always	2021-04-14T15:33:20.000-03:00	2021-04-14T15:33:20.000-03:00	{'id': 18078508, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-14T15:33:20.000-03:00'}	{}
808118	O Melhor da Bolsa - omb10	2e233439-b51f-440c-9126-d681edf43ebd		active		always	2021-04-20T18:02:03.000-03:00	2021-04-20T18:02:03.000-03:00	{'id': 18172000, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-20T18:02:03.000-03:00'}	{}
809362	O Melhor da Renda Fixa - NRF06	c49ed252-7c18-4456-96e8-cf4cf8e005a5		active		always	2021-04-23T18:07:02.000-03:00	2021-04-23T18:07:02.000-03:00	{'id': 18206077, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-23T18:07:02.000-03:00'}	{}
812243	Carteira do Futuro - CPT01	14d7dfea-4e3a-4efa-bbdf-c9a0240b48ba		active		always	2021-04-29T15:47:45.000-03:00	2021-04-29T15:47:45.000-03:00	{'id': 18286647, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-29T15:47:45.000-03:00'}	{}
812411	Carteira do Futuro.	23fc4d94-ce12-48f8-8c84-29a592bdffb1		active		always	2021-04-29T21:53:55.000-03:00	2021-04-29T21:53:55.000-03:00	{'id': 18293518, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-04-29T21:53:55.000-03:00'}	{}
814823	Você Investidor Global - CHI01	dc8f42ca-9fab-42ed-8774-3bc5158fbfb0		active		always	2021-05-04T19:25:17.000-03:00	2021-05-04T19:25:17.000-03:00	{'id': 18381200, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-05-04T19:25:17.000-03:00'}	{}
815338	A Seleção de Fundos + Curso O Método das Caixas - FFS01	38d4814b-455b-4a12-8801-8b6c11e1d1b0		active		always	2021-05-05T15:44:47.000-03:00	2021-05-05T15:44:47.000-03:00	{'id': 18400151, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-05-05T15:44:47.000-03:00'}	{}
815461	O Melhor da Renda Fixa - COP03	b706453d-b634-4d88-957c-f48fe1d80cab		active		always	2021-05-05T19:18:27.000-03:00	2021-05-05T19:18:27.000-03:00	{'id': 18403149, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-05-05T19:18:27.000-03:00'}	{}
815958	Renda Total - InfoMoney	995ca467-e098-44e1-a879-ce0a29fc33a0		active		always	2021-05-06T18:38:18.000-03:00	2021-05-06T18:38:18.000-03:00	{'id': 18429057, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-05-06T18:38:18.000-03:00'}	{}
817448	O Melhor da Bolsa - omb11	ecba313e-6bfb-4be9-8dc5-25eeb4e7335c		active		always	2021-05-10T15:12:37.000-03:00	2021-05-10T15:12:37.000-03:00	{'id': 18493425, 'short_format': 'R$ 0,00', 'price': '0.0', 'minimum_price': None, 'schema_type': 'flat', 'pricing_ranges': [], 'created_at': '2021-05-10T15:12:37.000-03:00'}	{}
